"price_id","price","cleaning_fee","security_deposit","extra_person","montly_price","weekly_price"
481,"50.00","30.00","40.00","50.00","2370.00","240.00"
482,"40.00","10.00","10.00","20.00","1370.00","120.00"
483,"90.00","20.00","20.00","20.00","1410.00","290.00"
484,"60.00","10.00","50.00","40.00","2500.00","100.00"
485,"80.00","30.00","60.00","20.00","2200.00","210.00"
486,"40.00","10.00","60.00","50.00","2190.00","170.00"
487,"70.00","10.00","50.00","20.00","2270.00","200.00"
488,"10.00","30.00","50.00","30.00","1190.00","280.00"
489,"90.00","20.00","80.00","50.00","1900.00","270.00"
490,"50.00","10.00","90.00","30.00","2250.00","270.00"
491,"40.00","10.00","90.00","30.00","2190.00","270.00"
492,"70.00","30.00","50.00","10.00","2960.00","180.00"
493,"90.00","20.00","20.00","50.00","2210.00","110.00"
494,"50.00","30.00","30.00","30.00","2180.00","130.00"
495,"60.00","30.00","10.00","40.00","2580.00","280.00"
496,"60.00","30.00","10.00","20.00","1400.00","140.00"
497,"90.00","10.00","60.00","50.00","1910.00","190.00"
498,"60.00","30.00","40.00","20.00","2440.00","100.00"
499,"10.00","10.00","30.00","30.00","2390.00","230.00"
500,"20.00","10.00","30.00","30.00","2090.00","160.00"
501,"70.00","20.00","40.00","30.00","2330.00","180.00"
502,"90.00","30.00","60.00","50.00","1730.00","180.00"
503,"90.00","20.00","40.00","30.00","2330.00","190.00"
504,"70.00","10.00","90.00","30.00","1490.00","230.00"
505,"20.00","10.00","40.00","50.00","1890.00","260.00"
506,"40.00","20.00","80.00","20.00","2050.00","260.00"
507,"80.00","20.00","90.00","50.00","2450.00","140.00"
508,"20.00","10.00","80.00","30.00","2900.00","210.00"
509,"60.00","30.00","90.00","40.00","2400.00","220.00"
510,"70.00","10.00","60.00","30.00","1540.00","230.00"
511,"70.00","20.00","40.00","40.00","1320.00","130.00"
512,"20.00","30.00","70.00","40.00","2510.00","150.00"
513,"70.00","10.00","30.00","10.00","1400.00","260.00"
514,"40.00","10.00","90.00","50.00","2630.00","290.00"
515,"90.00","20.00","30.00","10.00","1640.00","160.00"
516,"70.00","10.00","60.00","40.00","2520.00","290.00"
517,"20.00","20.00","40.00","40.00","2690.00","220.00"
518,"30.00","30.00","40.00","20.00","2430.00","250.00"
519,"90.00","30.00","80.00","40.00","1580.00","110.00"
520,"10.00","20.00","70.00","20.00","2300.00","170.00"
521,"20.00","30.00","70.00","20.00","1710.00","180.00"
522,"20.00","30.00","60.00","50.00","2470.00","180.00"
523,"40.00","20.00","90.00","20.00","1490.00","180.00"
524,"20.00","20.00","50.00","50.00","1890.00","250.00"
525,"40.00","20.00","40.00","50.00","2120.00","250.00"
526,"90.00","30.00","80.00","30.00","1620.00","250.00"
527,"90.00","10.00","80.00","30.00","1320.00","230.00"
528,"40.00","10.00","80.00","50.00","2170.00","290.00"
529,"40.00","20.00","60.00","50.00","2540.00","150.00"
530,"30.00","20.00","20.00","30.00","2820.00","200.00"
531,"70.00","30.00","40.00","20.00","1050.00","260.00"
532,"50.00","10.00","20.00","30.00","1110.00","240.00"
533,"20.00","20.00","80.00","20.00","1130.00","280.00"
534,"40.00","20.00","60.00","10.00","2490.00","270.00"
535,"50.00","20.00","50.00","30.00","2650.00","210.00"
536,"20.00","10.00","20.00","50.00","1860.00","260.00"
537,"20.00","30.00","40.00","10.00","2710.00","230.00"
538,"40.00","30.00","90.00","10.00","1010.00","120.00"
539,"50.00","10.00","60.00","30.00","2300.00","190.00"
540,"50.00","20.00","80.00","10.00","2460.00","200.00"
541,"20.00","20.00","50.00","30.00","2760.00","270.00"
542,"70.00","30.00","20.00","30.00","1740.00","100.00"
543,"30.00","10.00","70.00","20.00","1910.00","130.00"
544,"20.00","30.00","80.00","20.00","3000.00","200.00"
545,"30.00","30.00","30.00","40.00","2900.00","250.00"
546,"70.00","20.00","90.00","30.00","1330.00","140.00"
547,"30.00","20.00","80.00","20.00","2590.00","290.00"
548,"80.00","30.00","20.00","10.00","2910.00","230.00"
549,"90.00","20.00","10.00","20.00","2180.00","170.00"
550,"80.00","30.00","20.00","10.00","2080.00","190.00"
551,"30.00","30.00","20.00","50.00","1090.00","240.00"
552,"70.00","30.00","30.00","50.00","1170.00","230.00"
553,"60.00","20.00","80.00","40.00","1160.00","190.00"
554,"70.00","10.00","40.00","50.00","1290.00","150.00"
555,"20.00","20.00","60.00","40.00","1310.00","120.00"
556,"70.00","20.00","40.00","40.00","1030.00","220.00"
557,"30.00","10.00","40.00","10.00","2000.00","290.00"
558,"10.00","20.00","40.00","40.00","1200.00","260.00"
559,"50.00","10.00","80.00","10.00","2840.00","180.00"
560,"20.00","10.00","20.00","40.00","2420.00","100.00"
561,"80.00","20.00","10.00","40.00","2060.00","110.00"
562,"80.00","20.00","60.00","40.00","2740.00","250.00"
563,"60.00","20.00","30.00","40.00","1740.00","260.00"
564,"90.00","30.00","10.00","10.00","1700.00","290.00"
565,"50.00","20.00","10.00","40.00","2630.00","110.00"
566,"70.00","10.00","80.00","10.00","2310.00","160.00"
567,"20.00","10.00","10.00","50.00","2220.00","270.00"
568,"50.00","30.00","80.00","40.00","2130.00","190.00"
569,"90.00","20.00","40.00","40.00","1140.00","120.00"
570,"70.00","20.00","20.00","20.00","1140.00","200.00"
571,"60.00","20.00","10.00","10.00","2470.00","140.00"
572,"20.00","10.00","50.00","10.00","1540.00","120.00"
573,"20.00","30.00","60.00","30.00","2380.00","100.00"
574,"90.00","20.00","50.00","40.00","2130.00","270.00"
575,"50.00","20.00","20.00","40.00","1000.00","190.00"
576,"80.00","30.00","20.00","30.00","1860.00","280.00"
577,"80.00","10.00","70.00","20.00","2330.00","100.00"
578,"40.00","10.00","50.00","20.00","2430.00","290.00"
579,"80.00","30.00","60.00","30.00","2500.00","160.00"
580,"30.00","30.00","70.00","10.00","2660.00","140.00"
581,"80.00","20.00","30.00","50.00","1780.00","140.00"
582,"50.00","20.00","50.00","20.00","1190.00","230.00"
583,"70.00","30.00","70.00","10.00","2490.00","100.00"
584,"20.00","10.00","20.00","50.00","1980.00","210.00"
585,"30.00","10.00","10.00","30.00","1310.00","260.00"
586,"40.00","30.00","60.00","50.00","1540.00","200.00"
587,"40.00","20.00","80.00","30.00","1410.00","300.00"
588,"70.00","20.00","30.00","30.00","2230.00","210.00"
589,"40.00","20.00","80.00","40.00","1360.00","240.00"
590,"60.00","30.00","10.00","50.00","1370.00","250.00"
591,"40.00","20.00","10.00","20.00","2960.00","120.00"
592,"40.00","10.00","30.00","20.00","1180.00","200.00"
593,"10.00","30.00","40.00","30.00","1580.00","290.00"
594,"50.00","30.00","60.00","30.00","2650.00","290.00"
595,"70.00","10.00","30.00","40.00","1410.00","110.00"
596,"80.00","20.00","20.00","20.00","2880.00","200.00"
597,"20.00","30.00","40.00","50.00","1660.00","270.00"
598,"50.00","20.00","90.00","50.00","1260.00","120.00"
599,"60.00","30.00","20.00","20.00","1540.00","210.00"
600,"60.00","20.00","70.00","20.00","2030.00","230.00"
601,"60.00","10.00","80.00","20.00","1310.00","120.00"
602,"70.00","20.00","30.00","50.00","2780.00","240.00"
603,"80.00","30.00","40.00","50.00","2280.00","130.00"
604,"50.00","20.00","90.00","50.00","2320.00","190.00"
605,"20.00","30.00","20.00","10.00","1650.00","110.00"
606,"80.00","30.00","30.00","10.00","2030.00","240.00"
607,"60.00","20.00","50.00","40.00","1250.00","160.00"
608,"40.00","10.00","80.00","50.00","1190.00","210.00"
609,"40.00","10.00","30.00","50.00","1060.00","270.00"
610,"60.00","30.00","90.00","30.00","1120.00","270.00"
611,"90.00","20.00","60.00","10.00","1740.00","110.00"
612,"80.00","10.00","40.00","40.00","1220.00","130.00"
613,"20.00","30.00","70.00","10.00","1210.00","120.00"
614,"20.00","20.00","40.00","50.00","1250.00","120.00"
615,"70.00","30.00","70.00","20.00","1640.00","280.00"
616,"10.00","10.00","50.00","40.00","1320.00","250.00"
617,"20.00","20.00","50.00","40.00","2230.00","120.00"
618,"10.00","10.00","30.00","30.00","2010.00","100.00"
619,"90.00","10.00","80.00","30.00","1620.00","250.00"
620,"70.00","30.00","40.00","20.00","1670.00","180.00"
621,"50.00","30.00","50.00","10.00","2640.00","170.00"
622,"40.00","10.00","50.00","50.00","1630.00","230.00"
623,"40.00","20.00","50.00","50.00","1860.00","110.00"
624,"10.00","30.00","30.00","50.00","2050.00","240.00"
625,"20.00","20.00","90.00","40.00","2940.00","210.00"
626,"40.00","30.00","80.00","50.00","2630.00","210.00"
627,"50.00","20.00","20.00","50.00","1450.00","270.00"
628,"40.00","20.00","80.00","50.00","2090.00","130.00"
629,"60.00","10.00","20.00","10.00","1210.00","160.00"
630,"20.00","30.00","80.00","30.00","1080.00","260.00"
631,"40.00","20.00","80.00","40.00","2600.00","210.00"
632,"40.00","20.00","80.00","20.00","1490.00","190.00"
633,"10.00","30.00","40.00","10.00","1700.00","170.00"
634,"40.00","30.00","60.00","30.00","1990.00","160.00"
635,"20.00","10.00","70.00","40.00","1550.00","210.00"
636,"70.00","30.00","80.00","10.00","1010.00","250.00"
637,"90.00","10.00","30.00","40.00","2670.00","110.00"
638,"10.00","30.00","30.00","50.00","2340.00","190.00"
639,"70.00","30.00","50.00","50.00","2180.00","280.00"
640,"40.00","10.00","90.00","40.00","1150.00","200.00"
641,"30.00","30.00","30.00","20.00","1930.00","110.00"
642,"10.00","20.00","30.00","30.00","2880.00","250.00"
643,"10.00","30.00","60.00","20.00","1790.00","250.00"
644,"20.00","10.00","90.00","10.00","1920.00","300.00"
645,"70.00","30.00","10.00","30.00","2260.00","150.00"
646,"20.00","20.00","30.00","10.00","2670.00","160.00"
647,"60.00","30.00","30.00","30.00","1360.00","260.00"
648,"10.00","10.00","70.00","50.00","2590.00","260.00"
649,"40.00","10.00","30.00","30.00","1330.00","300.00"
650,"90.00","10.00","60.00","40.00","2160.00","170.00"
651,"30.00","10.00","10.00","10.00","2380.00","130.00"
652,"80.00","20.00","80.00","50.00","2180.00","240.00"
653,"20.00","10.00","50.00","30.00","1320.00","220.00"
654,"50.00","10.00","60.00","20.00","1840.00","250.00"
655,"40.00","10.00","20.00","10.00","2200.00","150.00"
656,"70.00","20.00","60.00","20.00","1250.00","200.00"
657,"10.00","10.00","60.00","30.00","2540.00","180.00"
658,"30.00","10.00","20.00","30.00","1120.00","230.00"
659,"70.00","10.00","20.00","20.00","1270.00","230.00"
660,"30.00","10.00","60.00","30.00","1080.00","290.00"
661,"70.00","30.00","60.00","20.00","2390.00","150.00"
662,"10.00","10.00","10.00","50.00","1140.00","120.00"
663,"50.00","30.00","70.00","40.00","2330.00","160.00"
664,"90.00","20.00","20.00","20.00","2940.00","130.00"
665,"50.00","20.00","50.00","20.00","1760.00","100.00"
666,"20.00","20.00","70.00","20.00","2740.00","260.00"
667,"30.00","30.00","30.00","10.00","2770.00","210.00"
668,"40.00","20.00","60.00","40.00","2760.00","290.00"
669,"20.00","20.00","70.00","40.00","1760.00","180.00"
670,"10.00","20.00","70.00","30.00","2910.00","130.00"
671,"60.00","20.00","90.00","30.00","1270.00","230.00"
672,"50.00","20.00","80.00","10.00","1590.00","120.00"
673,"60.00","10.00","50.00","20.00","1330.00","250.00"
674,"30.00","10.00","20.00","50.00","1670.00","290.00"
675,"90.00","10.00","90.00","30.00","2790.00","170.00"
676,"60.00","10.00","70.00","30.00","2820.00","180.00"
677,"50.00","30.00","40.00","50.00","2300.00","120.00"
678,"50.00","20.00","60.00","30.00","1790.00","160.00"
679,"70.00","30.00","20.00","40.00","1330.00","160.00"
680,"30.00","20.00","80.00","10.00","1460.00","110.00"
681,"50.00","10.00","50.00","50.00","1970.00","210.00"
682,"50.00","10.00","40.00","40.00","1200.00","290.00"
683,"90.00","30.00","30.00","30.00","1840.00","100.00"
684,"10.00","20.00","40.00","50.00","1430.00","110.00"
685,"50.00","30.00","30.00","10.00","2780.00","210.00"
686,"40.00","20.00","40.00","30.00","2920.00","280.00"
687,"20.00","30.00","20.00","10.00","2840.00","240.00"
688,"70.00","10.00","30.00","50.00","2660.00","260.00"
689,"90.00","30.00","80.00","20.00","2770.00","100.00"
690,"30.00","20.00","80.00","10.00","2830.00","160.00"
691,"90.00","10.00","30.00","50.00","2950.00","300.00"
692,"40.00","30.00","80.00","50.00","1900.00","210.00"
693,"90.00","30.00","60.00","10.00","2710.00","150.00"
694,"70.00","10.00","80.00","50.00","1180.00","190.00"
695,"80.00","10.00","40.00","40.00","1270.00","140.00"
696,"60.00","10.00","90.00","50.00","2740.00","140.00"
697,"10.00","20.00","70.00","10.00","2910.00","250.00"
698,"60.00","20.00","20.00","30.00","2390.00","240.00"
699,"30.00","20.00","30.00","40.00","2880.00","240.00"
700,"40.00","10.00","90.00","20.00","1970.00","300.00"
701,"50.00","20.00","40.00","30.00","2910.00","210.00"
702,"60.00","20.00","90.00","50.00","2310.00","160.00"
703,"30.00","30.00","20.00","20.00","1800.00","250.00"
704,"30.00","20.00","30.00","10.00","1500.00","130.00"
705,"80.00","20.00","30.00","50.00","1110.00","190.00"
706,"50.00","10.00","10.00","20.00","1140.00","200.00"
707,"70.00","10.00","70.00","10.00","2430.00","280.00"
708,"90.00","20.00","40.00","20.00","1070.00","190.00"
709,"10.00","30.00","60.00","20.00","2000.00","210.00"
710,"40.00","30.00","90.00","10.00","2180.00","270.00"
711,"50.00","20.00","60.00","10.00","2480.00","160.00"
712,"90.00","20.00","30.00","10.00","1870.00","260.00"
713,"50.00","20.00","30.00","20.00","2720.00","140.00"
714,"40.00","30.00","80.00","50.00","1880.00","220.00"
715,"10.00","20.00","70.00","10.00","2160.00","290.00"
716,"70.00","30.00","70.00","50.00","1500.00","120.00"
717,"20.00","20.00","60.00","50.00","1650.00","160.00"
718,"50.00","20.00","90.00","40.00","1830.00","140.00"
719,"80.00","30.00","90.00","10.00","2480.00","160.00"
720,"20.00","10.00","20.00","10.00","1260.00","250.00"
721,"10.00","10.00","80.00","30.00","1780.00","190.00"
722,"70.00","10.00","50.00","40.00","1200.00","120.00"
723,"60.00","10.00","90.00","50.00","1950.00","300.00"
724,"50.00","10.00","50.00","40.00","2220.00","170.00"
725,"10.00","30.00","10.00","40.00","2490.00","240.00"
726,"70.00","20.00","20.00","20.00","2290.00","180.00"
727,"80.00","20.00","90.00","30.00","2580.00","100.00"
728,"80.00","30.00","10.00","40.00","1020.00","160.00"
729,"50.00","30.00","50.00","40.00","2570.00","240.00"
730,"50.00","10.00","90.00","20.00","2850.00","230.00"
731,"40.00","10.00","50.00","40.00","1670.00","260.00"
732,"40.00","30.00","50.00","10.00","2800.00","120.00"
733,"10.00","20.00","10.00","20.00","2710.00","250.00"
734,"30.00","30.00","80.00","30.00","1330.00","170.00"
735,"90.00","20.00","20.00","50.00","2720.00","200.00"
736,"10.00","10.00","30.00","50.00","1160.00","150.00"
737,"40.00","10.00","60.00","30.00","2440.00","170.00"
738,"40.00","30.00","10.00","40.00","1050.00","240.00"
739,"30.00","20.00","80.00","10.00","2200.00","180.00"
740,"10.00","30.00","60.00","30.00","1280.00","120.00"
741,"10.00","10.00","90.00","40.00","2270.00","180.00"
742,"50.00","10.00","90.00","30.00","2780.00","100.00"
743,"90.00","20.00","70.00","50.00","2010.00","230.00"
744,"30.00","30.00","90.00","20.00","1130.00","100.00"
745,"40.00","10.00","20.00","10.00","1180.00","100.00"
746,"50.00","10.00","20.00","20.00","2140.00","230.00"
747,"90.00","30.00","40.00","40.00","1290.00","120.00"
748,"80.00","10.00","60.00","30.00","2340.00","160.00"
749,"60.00","30.00","60.00","20.00","2360.00","200.00"
750,"80.00","30.00","90.00","20.00","2950.00","290.00"
751,"10.00","20.00","90.00","30.00","2520.00","100.00"
752,"50.00","30.00","80.00","10.00","2990.00","130.00"
753,"10.00","10.00","80.00","50.00","1060.00","260.00"
754,"20.00","10.00","50.00","30.00","1520.00","220.00"
755,"70.00","30.00","70.00","20.00","1160.00","130.00"
756,"20.00","10.00","90.00","20.00","2550.00","150.00"
757,"30.00","20.00","30.00","40.00","2150.00","130.00"
758,"20.00","20.00","90.00","30.00","2600.00","120.00"
759,"30.00","10.00","10.00","10.00","2650.00","220.00"
760,"30.00","30.00","30.00","40.00","1900.00","280.00"
761,"20.00","10.00","30.00","50.00","1100.00","270.00"
762,"50.00","10.00","60.00","30.00","1860.00","190.00"
763,"30.00","20.00","60.00","50.00","1410.00","200.00"
764,"30.00","20.00","20.00","40.00","1900.00","140.00"
765,"40.00","20.00","10.00","50.00","1340.00","220.00"
766,"40.00","20.00","70.00","20.00","2150.00","130.00"
767,"10.00","30.00","80.00","20.00","1740.00","300.00"
768,"30.00","30.00","70.00","30.00","2580.00","100.00"
769,"10.00","30.00","40.00","30.00","2710.00","110.00"
770,"70.00","30.00","40.00","10.00","2150.00","250.00"
771,"70.00","30.00","70.00","50.00","1780.00","180.00"
772,"10.00","30.00","30.00","40.00","1700.00","230.00"
773,"90.00","10.00","70.00","30.00","1980.00","170.00"
774,"50.00","20.00","50.00","40.00","1470.00","170.00"
775,"70.00","30.00","30.00","30.00","2310.00","170.00"
776,"20.00","10.00","90.00","20.00","1460.00","130.00"
777,"70.00","30.00","50.00","10.00","1990.00","110.00"
778,"90.00","20.00","80.00","20.00","2020.00","120.00"
779,"50.00","20.00","10.00","40.00","1740.00","190.00"
780,"30.00","10.00","20.00","40.00","1160.00","270.00"
781,"60.00","20.00","30.00","30.00","2820.00","290.00"
782,"80.00","10.00","60.00","10.00","1400.00","250.00"
783,"10.00","10.00","20.00","20.00","2460.00","170.00"
784,"10.00","30.00","90.00","40.00","1050.00","160.00"
785,"60.00","20.00","30.00","10.00","2140.00","160.00"
786,"10.00","20.00","30.00","50.00","1520.00","130.00"
787,"70.00","10.00","10.00","20.00","1100.00","220.00"
788,"60.00","10.00","40.00","10.00","2020.00","300.00"
789,"20.00","10.00","80.00","20.00","1690.00","290.00"
790,"90.00","10.00","10.00","30.00","2200.00","100.00"
791,"20.00","30.00","60.00","20.00","3000.00","200.00"
792,"30.00","20.00","30.00","50.00","2340.00","170.00"
793,"90.00","30.00","20.00","40.00","2400.00","260.00"
794,"90.00","20.00","60.00","30.00","2650.00","200.00"
795,"20.00","30.00","10.00","50.00","2900.00","250.00"
796,"60.00","30.00","90.00","10.00","1430.00","120.00"
797,"80.00","30.00","40.00","30.00","1250.00","300.00"
798,"50.00","30.00","20.00","40.00","2450.00","130.00"
799,"50.00","10.00","10.00","50.00","1410.00","120.00"
800,"50.00","30.00","40.00","10.00","1670.00","270.00"
801,"80.00","10.00","20.00","50.00","2340.00","230.00"
802,"70.00","10.00","10.00","40.00","2420.00","280.00"
803,"50.00","20.00","10.00","50.00","2680.00","200.00"
804,"40.00","10.00","10.00","30.00","2040.00","210.00"
